



Trustor	Trustee	Sign	RES	YEA
179	5	1	1	2013
261	5	1	1	2013
15	5	-1	1	2013
125	5	-1	1	2013
45	5	-1	1	2013
28	5	-1	1	2013
234	5	-1	1	2013
133	5	-1	1	2013
236	5	-1	1	2013
111	5	-1	1	2013
129	5	-1	1	2013
265	5	-1	1	2013
59	5	-1	1	2013
206	5	-1	1	2013
250	5	-1	1	2013
288	5	-1	1	2013
212	5	-1	1	2013
500	5	-1	1	2013
122	5	-1	1	2013
342	5	-1	1	2013
124	5	-1	1	2013
293	5	-1	1	2013
501	5	-1	1	2013
466	5	-1	1	2013
319	5	-1	1	2013
279	5	-1	1	2013
334	5	0	1	2013
502	5	0	1	2013
286	5	0	1	2013
57	5	0	1	2013
487	5	0	1	2013
503	5	0	1	2013
150	5	0	1	2013
3	100	1	1	2013
382	100	1	1	2013
112	100	1	1	2013
62	100	1	1	2013
86	100	1	1	2013
33	100	1	1	2013
53	100	1	1	2013
45	100	1	1	2013
10	100	1	1	2013
110	100	1	1	2013
504	100	1	1	2013
236	100	1	1	2013
505	100	1	1	2013
137	100	1	1	2013
29	100	1	1	2013
156	100	1	1	2013
506	100	1	1	2013
30	100	1	1	2013
41	100	1	1	2013
144	100	1	1	2013
244	100	1	1	2013
54	100	1	1	2013
183	100	1	1	2013
50	100	1	1	2013
4	100	1	1	2013
5	100	1	1	2013
14	100	1	1	2013
205	100	1	1	2013
189	100	1	1	2013
175	100	1	1	2013
94	100	1	1	2013
134	100	1	1	2013
76	100	1	1	2013
165	100	1	1	2013
507	100	1	1	2013
12	100	1	1	2013
47	100	1	1	2013
136	100	1	1	2013
55	100	1	1	2013
52	100	1	1	2013
15	100	1	1	2013
410	100	1	1	2013
221	100	1	1	2013
207	100	1	1	2013
89	100	1	1	2013
73	100	1	1	2013
508	100	1	1	2013
413	100	1	1	2013
509	100	1	1	2013
510	100	1	1	2013
111	100	1	1	2013
511	100	1	1	2013
109	100	1	1	2013
57	100	1	1	2013
296	100	1	1	2013
127	100	1	1	2013
26	100	1	1	2013
27	100	1	1	2013
321	100	1	1	2013
227	100	1	1	2013
68	100	1	1	2013
66	100	1	1	2013
212	100	1	1	2013
122	100	1	1	2013
103	100	1	1	2013
512	100	1	1	2013
61	100	1	1	2013
36	100	1	1	2013
113	100	1	1	2013
513	100	1	1	2013
163	100	1	1	2013
208	100	1	1	2013
331	100	1	1	2013
82	100	1	1	2013
514	100	1	1	2013
98	100	1	1	2013
376	100	1	1	2013
46	100	1	1	2013
185	100	1	1	2013
104	100	1	1	2013
51	100	1	1	2013
42	100	1	1	2013
515	100	1	1	2013
84	100	1	1	2013
516	100	1	1	2013
517	100	1	1	2013
149	100	1	1	2013
251	100	1	1	2013
102	100	1	1	2013
35	100	1	1	2013
123	100	1	1	2013
58	100	1	1	2013
411	100	1	1	2013
518	100	1	1	2013
279	100	1	1	2013
97	100	1	1	2013
116	100	1	1	2013
24	100	1	1	2013
43	100	1	1	2013
107	100	1	1	2013
519	100	1	1	2013
297	100	1	1	2013
204	100	1	1	2013
520	100	1	1	2013
119	100	-1	1	2013
25	100	0	1	2013
9	100	0	1	2013
15	10418	1	1	2013
255	10418	1	1	2013
54	10418	1	1	2013
17	10418	1	1	2013
42	10418	1	1	2013
296	10418	1	1	2013
3	10418	1	1	2013
284	10418	1	1	2013
12	10418	1	1	2013
53	10418	1	1	2013
521	10418	1	1	2013
27	10418	1	1	2013
373	10418	1	1	2013
45	10418	1	1	2013
101	10418	1	1	2013
4	10418	1	1	2013
31	10418	1	1	2013
11	10418	1	1	2013
415	10418	1	1	2013
26	10418	1	1	2013
376	10418	1	1	2013
5	10418	1	1	2013
103	10418	1	1	2013
288	10418	1	1	2013
206	10418	1	1	2013
522	10418	1	1	2013
74	10418	1	1	2013
137	10418	1	1	2013
29	10418	1	1	2013
163	10418	1	1	2013
134	10418	1	1	2013
523	10418	1	1	2013
41	10418	1	1	2013
188	10418	1	1	2013
524	10418	1	1	2013
184	10418	1	1	2013
514	10418	1	1	2013
382	10418	1	1	2013
315	10418	1	1	2013
452	10418	1	1	2013
258	10418	1	1	2013
9	10418	1	1	2013
36	10418	1	1	2013
113	10418	1	1	2013
76	10418	1	1	2013
317	10418	1	1	2013
299	10418	1	1	2013
298	10418	1	1	2013
212	10418	1	1	2013
78	10418	1	1	2013
97	10418	1	1	2013
156	10418	1	1	2013
308	10418	1	1	2013
66	10418	1	1	2013
10	10418	1	1	2013
195	10418	1	1	2013
399	10418	1	1	2013
79	10418	1	1	2013
55	10418	1	1	2013
19	10418	1	1	2013
525	10418	1	1	2013
207	10418	1	1	2013
22	10418	1	1	2013
526	10418	1	1	2013
527	10418	1	1	2013
528	10418	1	1	2013
297	10418	1	1	2013
92	10418	1	1	2013
84	10418	1	1	2013
498	10418	1	1	2013
305	10418	1	1	2013
529	10418	1	1	2013
509	10418	1	1	2013
94	10418	1	1	2013
118	10418	1	1	2013
302	10418	1	1	2013
204	10418	1	1	2013
334	10418	1	1	2013
391	10418	-1	1	2013
462	10418	0	1	2013
28	10418	0	1	2013
530	10418	0	1	2013
531	630	1	1	2013
11	630	1	1	2013
133	630	1	1	2013
127	630	1	1	2013
532	630	1	1	2013
52	630	1	1	2013
188	630	1	1	2013
45	630	1	1	2013
262	630	1	1	2013
404	630	1	1	2013
372	630	1	1	2013
112	630	1	1	2013
17	630	1	1	2013
223	630	1	1	2013
251	630	1	1	2013
383	630	1	1	2013
10	630	1	1	2013
533	630	1	1	2013
42	630	1	1	2013
114	630	1	1	2013
53	630	1	1	2013
86	630	1	1	2013
181	630	1	1	2013
512	630	1	1	2013
215	630	1	1	2013
24	630	1	1	2013
107	630	1	1	2013
357	630	1	1	2013
5	630	1	1	2013
113	630	1	1	2013
21	630	1	1	2013
15	630	1	1	2013
248	630	1	1	2013
308	630	1	1	2013
216	630	1	1	2013
240	630	1	1	2013
362	630	1	1	2013
31	630	1	1	2013
16	630	1	1	2013
33	630	1	1	2013
9	630	1	1	2013
14	630	1	1	2013
455	630	1	1	2013
267	630	1	1	2013
150	630	1	1	2013
453	630	1	1	2013
54	630	1	1	2013
534	630	1	1	2013
91	630	1	1	2013
535	630	1	1	2013
255	630	1	1	2013
465	630	1	1	2013
40	630	1	1	2013
399	630	1	1	2013
256	630	1	1	2013
257	630	1	1	2013
219	630	1	1	2013
536	630	1	1	2013
380	630	1	1	2013
364	630	1	1	2013
537	630	1	1	2013
360	630	1	1	2013
258	630	1	1	2013
538	630	1	1	2013
296	630	1	1	2013
331	630	1	1	2013
514	630	1	1	2013
382	630	1	1	2013
149	630	1	1	2013
111	630	1	1	2013
84	630	1	1	2013
539	630	1	1	2013
299	630	1	1	2013
540	630	1	1	2013
242	630	1	1	2013
421	630	1	1	2013
541	630	1	1	2013
517	630	1	1	2013
542	630	1	1	2013
254	630	1	1	2013
156	630	1	1	2013
125	630	1	1	2013
526	630	1	1	2013
543	630	1	1	2013
265	630	1	1	2013
473	630	1	1	2013
206	630	1	1	2013
67	630	1	1	2013
191	630	1	1	2013
27	630	1	1	2013
152	630	1	1	2013
266	630	1	1	2013
158	630	1	1	2013
193	630	1	1	2013
342	630	1	1	2013
263	630	1	1	2013
351	630	1	1	2013
544	630	1	1	2013
391	630	1	1	2013
355	630	1	1	2013
286	630	1	1	2013
76	630	1	1	2013
174	630	1	1	2013
271	630	1	1	2013
184	630	1	1	2013
272	630	1	1	2013
94	630	1	1	2013
222	630	1	1	2013
253	630	1	1	2013
79	630	1	1	2013
545	630	1	1	2013
207	630	1	1	2013
221	630	1	1	2013
46	630	1	1	2013
12	630	1	1	2013
293	630	1	1	2013
546	630	1	1	2013
547	630	1	1	2013
123	630	1	1	2013
241	630	1	1	2013
548	630	1	1	2013
549	630	1	1	2013
550	630	1	1	2013
501	630	1	1	2013
551	630	1	1	2013
61	630	1	1	2013
43	630	1	1	2013
281	630	1	1	2013
552	630	1	1	2013
169	630	1	1	2013
553	630	1	1	2013
98	630	1	1	2013
279	630	1	1	2013
554	630	1	1	2013
297	630	1	1	2013
412	630	1	1	2013
555	630	1	1	2013
556	630	1	1	2013
236	630	1	1	2013
557	630	1	1	2013
68	630	1	1	2013
104	630	1	1	2013
51	630	1	1	2013
558	630	1	1	2013
93	630	1	1	2013
559	630	1	1	2013
213	630	1	1	2013
198	630	1	1	2013
352	630	1	1	2013
92	630	1	1	2013
305	630	1	1	2013
189	630	1	1	2013
560	630	1	1	2013
298	630	1	1	2013
524	630	1	1	2013
143	630	1	1	2013
176	630	1	1	2013
303	630	1	1	2013
496	630	1	1	2013
561	630	1	1	2013
74	630	1	1	2013
238	630	1	1	2013
529	630	1	1	2013
276	630	1	1	2013
498	630	1	1	2013
3	630	1	1	2013
562	630	1	1	2013
278	630	-1	1	2013
212	630	-1	1	2013
260	630	-1	1	2013
387	630	-1	1	2013
403	630	0	1	2013
15	405	1	1	2013
36	405	1	1	2013
156	405	1	1	2013
138	405	1	1	2013
8	405	1	1	2013
265	405	1	1	2013
4	405	1	1	2013
30	405	1	1	2013
14	405	1	1	2013
54	405	1	1	2013
53	405	1	1	2013
103	405	1	1	2013
183	405	1	1	2013
144	405	1	1	2013
10	405	1	1	2013
31	405	1	1	2013
50	405	1	1	2013
244	405	1	1	2013
109	405	1	1	2013
563	405	1	1	2013
94	405	1	1	2013
413	405	1	1	2013
86	405	1	1	2013
76	405	1	1	2013
134	405	1	1	2013
212	405	1	1	2013
28	405	1	1	2013
112	405	1	1	2013
12	405	1	1	2013
42	405	1	1	2013
185	405	1	1	2013
47	405	1	1	2013
129	405	1	1	2013
541	405	1	1	2013
63	405	1	1	2013
45	405	1	1	2013
564	405	1	1	2013
27	405	1	1	2013
102	405	1	1	2013
565	405	1	1	2013
440	405	1	1	2013
566	405	1	1	2013
5	405	1	1	2013
66	405	1	1	2013
296	405	1	1	2013
3	405	1	1	2013
29	405	1	1	2013
97	405	1	1	2013
111	405	1	1	2013
40	405	1	1	2013
26	405	1	1	2013
404	405	1	1	2013
169	405	1	1	2013
140	405	1	1	2013
141	405	1	1	2013
209	405	1	1	2013
136	405	1	1	2013
55	405	1	1	2013
410	405	1	1	2013
38	405	1	1	2013
18	405	1	1	2013
338	405	1	1	2013
19	405	1	1	2013
9	405	1	1	2013
43	405	1	1	2013
68	405	1	1	2013
17	405	1	1	2013
104	405	1	1	2013
255	405	1	1	2013
419	405	1	1	2013
61	405	1	1	2013
488	405	1	1	2013
125	405	1	1	2013
567	405	1	1	2013
100	405	1	1	2013
82	405	1	1	2013
200	405	1	1	2013
221	405	1	1	2013
184	405	1	1	2013
246	405	1	1	2013
124	405	1	1	2013
252	405	1	1	2013
207	405	1	1	2013
99	405	1	1	2013
113	405	1	1	2013
568	405	1	1	2013
204	405	1	1	2013
92	405	1	1	2013
60	405	1	1	2013
505	405	-1	1	2013
133	405	-1	1	2013
235	405	-1	1	2013
11	405	-1	1	2013
439	405	-1	1	2013
201	405	-1	1	2013
137	405	-1	1	2013
167	405	-1	1	2013
51	405	0	1	2013
376	405	0	1	2013
503	405	0	1	2013
348	8	1	1	2013
15	8	1	1	2013
529	8	1	1	2013
30	8	1	1	2013
255	8	1	1	2013
45	8	1	1	2013
137	8	1	1	2013
241	8	1	1	2013
569	8	1	1	2013
3	8	1	1	2013
361	8	1	1	2013
49	8	1	1	2013
122	8	1	1	2013
112	8	1	1	2013
52	8	1	1	2013
22	8	1	1	2013
111	8	1	1	2013
214	8	1	1	2013
50	8	1	1	2013
458	8	1	1	2013
60	8	1	1	2013
237	8	1	1	2013
130	8	1	1	2013
433	8	1	1	2013
89	8	1	1	2013
55	8	1	1	2013
53	8	1	1	2013
76	8	1	1	2013
205	8	1	1	2013
21	8	1	1	2013
103	8	1	1	2013
4	8	1	1	2013
97	8	1	1	2013
42	8	1	1	2013
140	8	1	1	2013
391	8	1	1	2013
299	8	1	1	2013
334	8	1	1	2013
41	8	1	1	2013
215	8	1	1	2013
27	8	1	1	2013
11	8	1	1	2013
415	8	1	1	2013
63	8	1	1	2013
258	8	1	1	2013
448	8	1	1	2013
570	8	1	1	2013
74	8	1	1	2013
487	8	1	1	2013
184	8	1	1	2013
346	8	1	1	2013
5	8	1	1	2013
23	8	1	1	2013
10	8	1	1	2013
94	8	1	1	2013
12	8	1	1	2013
571	8	1	1	2013
382	8	1	1	2013
58	8	1	1	2013
33	8	1	1	2013
156	8	1	1	2013
113	8	1	1	2013
204	8	1	1	2013
43	8	1	1	2013
19	8	1	1	2013
543	8	1	1	2013
194	8	1	1	2013
134	8	1	1	2013
572	8	1	1	2013
59	8	1	1	2013
261	8	1	1	2013
201	8	1	1	2013
206	8	1	1	2013
187	8	1	1	2013
36	8	1	1	2013
34	8	1	1	2013
498	8	1	1	2013
98	8	1	1	2013
133	8	1	1	2013
39	8	1	1	2013
295	8	1	1	2013
17	8	1	1	2013
9	8	1	1	2013
300	8	1	1	2013
573	8	1	1	2013
357	8	1	1	2013
158	8	1	1	2013
530	8	1	1	2013
166	8	1	1	2013
102	8	1	1	2013
207	8	1	1	2013
227	8	1	1	2013
31	8	1	1	2013
306	8	1	1	2013
387	8	1	1	2013
84	8	1	1	2013
263	8	1	1	2013
574	8	1	1	2013
575	8	-1	1	2013
125	8	-1	1	2013
123	8	-1	1	2013
1	8	0	1	2013
244	11	1	1	2013
16	11	1	1	2013
220	11	1	1	2013
221	11	1	1	2013
576	11	1	1	2013
331	11	1	1	2013
384	11	1	1	2013
143	11	1	1	2013
15	11	1	1	2013
135	11	1	1	2013
362	11	1	1	2013
35	11	1	1	2013
101	11	1	1	2013
36	11	1	1	2013
12	11	1	1	2013
357	11	1	1	2013
97	11	1	1	2013
45	11	1	1	2013
577	11	1	1	2013
53	11	1	1	2013
27	11	1	1	2013
578	11	1	1	2013
93	11	1	1	2013
113	11	1	1	2013
498	11	1	1	2013
207	11	1	1	2013
84	11	1	1	2013
42	11	1	1	2013
3	11	1	1	2013
5	11	1	1	2013
579	11	1	1	2013
52	11	1	1	2013
580	11	1	1	2013
581	11	1	1	2013
188	11	1	1	2013
363	11	1	1	2013
85	11	1	1	2013
336	11	1	1	2013
582	11	1	1	2013
261	11	1	1	2013
14	11	1	1	2013
325	11	1	1	2013
206	11	1	1	2013
310	11	1	1	2013
495	11	1	1	2013
137	11	1	1	2013
215	11	1	1	2013
236	11	1	1	2013
355	11	1	1	2013
570	11	1	1	2013
364	11	1	1	2013
293	11	1	1	2013
148	11	1	1	2013
41	11	1	1	2013
209	11	1	1	2013
346	11	1	1	2013
155	11	1	1	2013
583	11	1	1	2013
246	11	1	1	2013
196	11	1	1	2013
50	11	1	1	2013
258	11	1	1	2013
51	11	1	1	2013
543	11	1	1	2013
43	11	1	1	2013
351	11	1	1	2013
76	11	1	1	2013
279	11	1	1	2013
299	11	1	1	2013
112	11	1	1	2013
219	11	1	1	2013
584	11	1	1	2013
376	11	1	1	2013
291	11	1	1	2013
238	11	1	1	2013
319	11	1	1	2013
264	11	1	1	2013
10	11	1	1	2013
19	11	1	1	2013
269	11	1	1	2013
62	11	1	1	2013
330	11	1	1	2013
434	11	1	1	2013
107	11	1	1	2013
585	11	1	1	2013
586	11	1	1	2013
96	11	1	1	2013
134	11	1	1	2013
566	11	1	1	2013
260	11	1	1	2013
587	11	1	1	2013
218	11	1	1	2013
550	11	1	1	2013
104	11	1	1	2013
124	11	1	1	2013
46	11	1	1	2013
327	11	1	1	2013
445	11	1	1	2013
156	11	1	1	2013
339	11	1	1	2013
433	11	1	1	2013
68	11	1	1	2013
389	11	1	1	2013
255	11	1	1	2013
214	11	1	1	2013
38	11	1	1	2013
442	11	1	1	2013
492	11	1	1	2013
205	11	1	1	2013
588	11	-1	1	2013
589	11	-1	1	2013
54	11	-1	1	2013
123	11	-1	1	2013
590	11	-1	1	2013
180	11	-1	1	2013
447	11	-1	1	2013
133	11	-1	1	2013
6	11	-1	1	2013
111	11	-1	1	2013
334	11	-1	1	2013
315	11	-1	1	2013
201	11	-1	1	2013
129	11	-1	1	2013
591	11	-1	1	2013
193	11	-1	1	2013
320	11	-1	1	2013
530	11	-1	1	2013
462	11	-1	1	2013
592	11	-1	1	2013
465	11	-1	1	2013
593	11	-1	1	2013
594	11	-1	1	2013
265	11	-1	1	2013
428	11	-1	1	2013
595	11	-1	1	2013
596	11	-1	1	2013
597	11	-1	1	2013
122	11	-1	1	2013
598	11	-1	1	2013
317	11	-1	1	2013
103	11	-1	1	2013
387	11	-1	1	2013
44	11	-1	1	2013
253	11	-1	1	2013
256	11	0	1	2013
40	11	0	1	2013
204	11	0	1	2013
212	11	0	1	2013
302	11	0	1	2013
599	11	0	1	2013
353	11	0	1	2013
565	11	0	1	2013
391	11	0	1	2013
503	11	0	1	2013
9	11	0	1	2013
600	762	1	1	2013
382	762	1	1	2013
12	762	1	1	2013
601	762	1	1	2013
16	762	1	1	2013
55	762	1	1	2013
373	762	1	1	2013
150	762	1	1	2013
19	762	1	1	2013
46	762	1	1	2013
15	762	1	1	2013
508	762	1	1	2013
78	762	1	1	2013
27	762	1	1	2013
94	762	1	1	2013
53	762	1	1	2013
122	762	1	1	2013
181	762	1	1	2013
9	762	1	1	2013
74	762	1	1	2013
602	762	1	1	2013
179	762	1	1	2013
3	762	1	1	2013
10	762	1	1	2013
603	762	1	1	2013
569	762	1	1	2013
111	762	1	1	2013
267	762	1	1	2013
255	762	1	1	2013
355	762	1	1	2013
305	762	1	1	2013
325	762	1	1	2013
140	762	1	1	2013
206	762	1	1	2013
4	762	1	1	2013
45	762	1	1	2013
571	762	1	1	2013
103	762	1	1	2013
299	762	1	1	2013
424	762	1	1	2013
215	762	1	1	2013
604	762	1	1	2013
42	762	1	1	2013
134	762	1	1	2013
14	762	1	1	2013
143	762	1	1	2013
41	762	1	1	2013
58	762	1	1	2013
59	762	1	1	2013
158	762	1	1	2013
98	762	1	1	2013
52	762	1	1	2013
79	762	1	1	2013
43	762	1	1	2013
112	762	1	1	2013
201	762	1	1	2013
54	762	1	1	2013
60	762	1	1	2013
86	762	1	1	2013
258	762	1	1	2013
212	762	1	1	2013
605	762	1	1	2013
65	762	1	1	2013
606	762	1	1	2013
407	762	1	1	2013
433	762	1	1	2013
221	762	1	1	2013
298	762	1	1	2013
498	762	1	1	2013
166	762	1	1	2013
22	762	1	1	2013
21	762	1	1	2013
419	762	1	1	2013
174	762	1	1	2013
413	762	1	1	2013
558	762	1	1	2013
607	762	1	1	2013
96	762	1	1	2013
5	762	1	1	2013
570	762	1	1	2013
608	762	1	1	2013
184	762	1	1	2013
104	762	1	1	2013
302	762	1	1	2013
194	762	1	1	2013
33	762	1	1	2013
163	762	1	1	2013
76	762	1	1	2013
102	762	1	1	2013
97	762	1	1	2013
113	762	1	1	2013
609	762	1	1	2013
204	762	1	1	2013
89	762	1	1	2013
238	762	1	1	2013
11	762	1	1	2013
28	762	1	1	2013
149	762	1	1	2013
235	762	1	1	2013
51	762	1	1	2013
123	762	1	1	2013
532	762	1	1	2013
213	762	1	1	2013
141	762	1	1	2013
34	762	1	1	2013
234	762	-1	1	2013
610	762	-1	1	2013
487	762	-1	1	2013
133	762	-1	1	2013
137	762	-1	1	2013
415	762	-1	1	2013
334	762	-1	1	2013
494	762	0	1	2013
314	762	0	1	2013
1	762	0	1	2013
376	762	0	1	2013
76	511	1	1	2013
382	511	1	1	2013
27	511	1	1	2013
42	511	1	1	2013
55	511	1	1	2013
103	511	1	1	2013
74	511	1	1	2013
509	511	1	1	2013
30	511	1	1	2013
150	511	1	1	2013
62	511	1	1	2013
21	511	1	1	2013
601	511	1	1	2013
12	511	1	1	2013
112	511	1	1	2013
235	511	1	1	2013
33	511	1	1	2013
357	511	1	1	2013
41	511	1	1	2013
16	511	1	1	2013
215	511	1	1	2013
315	511	1	1	2013
11	511	1	1	2013
508	511	1	1	2013
392	511	1	1	2013
45	511	1	1	2013
140	511	1	1	2013
8	511	1	1	2013
15	511	1	1	2013
476	511	1	1	2013
512	511	1	1	2013
144	511	1	1	2013
255	511	1	1	2013
3	511	1	1	2013
137	511	1	1	2013
14	511	1	1	2013
188	511	1	1	2013
611	511	1	1	2013
156	511	1	1	2013
544	511	1	1	2013
63	511	1	1	2013
22	511	1	1	2013
612	511	1	1	2013
53	511	1	1	2013
17	511	1	1	2013
125	511	1	1	2013
433	511	1	1	2013
355	511	1	1	2013
175	511	1	1	2013
579	511	1	1	2013
185	511	1	1	2013
208	511	1	1	2013
613	511	1	1	2013
241	511	1	1	2013
221	511	1	1	2013
376	511	1	1	2013
52	511	1	1	2013
89	511	1	1	2013
205	511	1	1	2013
19	511	1	1	2013
325	511	1	1	2013
614	511	1	1	2013
298	511	1	1	2013
10	511	1	1	2013
94	511	1	1	2013
543	511	1	1	2013
615	511	1	1	2013
540	511	1	1	2013
194	511	1	1	2013
299	511	1	1	2013
598	511	1	1	2013
134	511	1	1	2013
602	511	1	1	2013
111	511	1	1	2013
85	511	1	1	2013
302	511	1	1	2013
448	511	1	1	2013
59	511	1	1	2013
184	511	1	1	2013
4	511	1	1	2013
616	511	1	1	2013
23	511	1	1	2013
193	511	1	1	2013
575	511	1	1	2013
206	511	1	1	2013
187	511	1	1	2013
549	511	1	1	2013
141	511	1	1	2013
5	511	1	1	2013
36	511	1	1	2013
34	511	1	1	2013
617	511	1	1	2013
428	511	1	1	2013
9	511	1	1	2013
133	511	1	1	2013
530	511	1	1	2013
39	511	1	1	2013
618	511	1	1	2013
57	511	1	1	2013
236	511	1	1	2013
573	511	1	1	2013
110	511	1	1	2013
43	511	1	1	2013
300	511	1	1	2013
604	511	1	1	2013
113	511	1	1	2013
619	511	1	1	2013
295	511	1	1	2013
620	511	1	1	2013
621	511	1	1	2013
284	511	1	1	2013
622	511	1	1	2013
279	511	1	1	2013
364	511	1	1	2013
623	511	1	1	2013
624	511	1	1	2013
102	511	1	1	2013
419	511	1	1	2013
334	511	1	1	2013
100	511	1	1	2013
204	511	1	1	2013
227	511	1	1	2013
31	511	1	1	2013
98	511	1	1	2013
455	511	1	1	2013
625	511	1	1	2013
95	511	1	1	2013
399	511	1	1	2013
263	511	1	1	2013
626	511	1	1	2013
46	511	1	1	2013
498	511	1	1	2013
238	511	1	1	2013
627	511	1	1	2013
466	511	1	1	2013
628	511	1	1	2013
26	511	1	1	2013
526	511	1	1	2013
68	511	1	1	2013
373	511	1	1	2013
51	511	1	1	2013
24	511	1	1	2013
189	511	1	1	2013
629	511	1	1	2013
258	511	1	1	2013
54	511	1	1	2013
201	511	-1	1	2013
487	511	-1	1	2013
535	10419	1	1	2013
92	10419	1	1	2013
630	10419	1	1	2013
357	10419	1	1	2013
631	10419	1	1	2013
448	10419	1	1	2013
204	10419	1	1	2013
305	10419	1	1	2013
216	10419	1	1	2013
15	10419	1	1	2013
206	10419	1	1	2013
264	10419	1	1	2013
260	10419	1	1	2013
13	10419	1	1	2013
490	10419	1	1	2013
241	10419	1	1	2013
325	10419	1	1	2013
11	10419	1	1	2013
200	10419	1	1	2013
362	10419	1	1	2013
52	10419	1	1	2013
230	10419	1	1	2013
219	10419	1	1	2013
3	10419	1	1	2013
355	10419	1	1	2013
123	10419	1	1	2013
16	10419	1	1	2013
255	10419	1	1	2013
19	10419	1	1	2013
101	10419	1	1	2013
33	10419	1	1	2013
227	10419	1	1	2013
593	10419	1	1	2013
520	10419	1	1	2013
143	10419	1	1	2013
55	10419	1	1	2013
447	10419	1	1	2013
451	10419	1	1	2013
403	10419	1	1	2013
632	10419	1	1	2013
133	10419	1	1	2013
299	10419	1	1	2013
58	10419	1	1	2013
103	10419	1	1	2013
76	10419	1	1	2013
118	10419	1	1	2013
392	10419	1	1	2013
9	10419	1	1	2013
633	10419	1	1	2013
215	10419	1	1	2013
5	10419	1	1	2013
634	10419	1	1	2013
276	10419	1	1	2013
98	10419	1	1	2013
207	10419	1	1	2013
544	10419	1	1	2013
440	10419	1	1	2013
60	10419	1	1	2013
235	10419	1	1	2013
376	10419	1	1	2013
14	10419	1	1	2013
45	10419	1	1	2013
221	10419	1	1	2013
205	10419	1	1	2013
537	10419	1	1	2013
540	10419	1	1	2013
27	10419	1	1	2013
335	10419	1	1	2013
397	10419	1	1	2013
21	10419	1	1	2013
89	10419	1	1	2013
46	10419	1	1	2013
391	10419	1	1	2013
42	10419	1	1	2013
53	10419	1	1	2013
361	10419	1	1	2013
238	10419	1	1	2013
394	10419	1	1	2013
258	10419	1	1	2013
334	10419	1	1	2013
12	10419	1	1	2013
43	10419	1	1	2013
4	10419	1	1	2013
302	10419	1	1	2013
379	10419	1	1	2013
134	10419	1	1	2013
487	10419	1	1	2013
137	10419	1	1	2013
635	10419	1	1	2013
636	10419	1	1	2013
113	10419	1	1	2013
498	10419	1	1	2013
531	10419	1	1	2013
156	10419	1	1	2013
330	10419	1	1	2013
94	10419	1	1	2013
360	10419	1	1	2013
637	10419	1	1	2013
638	10419	1	1	2013
382	10419	1	1	2013
639	10419	1	1	2013
84	10419	1	1	2013
51	10419	1	1	2013
317	10419	1	1	2013
263	10419	1	1	2013
564	10419	1	1	2013
640	10419	-1	1	2013
462	10419	-1	1	2013
570	10419	-1	1	2013
286	10419	-1	1	2013
54	10419	-1	1	2013
167	10419	-1	1	2013
129	10419	-1	1	2013
201	10419	-1	1	2013
584	10419	-1	1	2013
602	10419	-1	1	2013
102	10419	0	1	2013
494	10419	0	1	2013
149	10419	0	1	2013
10	10419	0	1	2013
261	10419	0	1	2013
212	10419	0	1	2013
641	150	1	1	2013
530	150	1	1	2013
331	150	1	1	2013
642	150	1	1	2013
244	150	1	1	2013
134	150	1	1	2013
12	150	1	1	2013
295	150	1	1	2013
200	150	1	1	2013
601	150	1	1	2013
643	150	1	1	2013
39	150	1	1	2013
221	150	1	1	2013
19	150	1	1	2013
33	150	1	1	2013
74	150	1	1	2013
17	150	1	1	2013
357	150	1	1	2013
59	150	1	1	2013
644	150	1	1	2013
27	150	1	1	2013
308	150	1	1	2013
60	150	1	1	2013
43	150	1	1	2013
645	150	1	1	2013
137	150	1	1	2013
94	150	1	1	2013
36	150	1	1	2013
363	150	1	1	2013
498	150	1	1	2013
30	150	1	1	2013
501	150	1	1	2013
276	150	1	1	2013
3	150	1	1	2013
41	150	1	1	2013
112	150	1	1	2013
45	150	1	1	2013
5	150	1	1	2013
140	150	1	1	2013
55	150	1	1	2013
133	150	1	1	2013
15	150	1	1	2013
255	150	1	1	2013
156	150	1	1	2013
29	150	1	1	2013
646	150	1	1	2013
227	150	1	1	2013
10	150	1	1	2013
14	150	1	1	2013
42	150	1	1	2013
31	150	1	1	2013
9	150	1	1	2013
625	150	1	1	2013
346	150	1	1	2013
319	150	1	1	2013
53	150	1	1	2013
11	150	1	1	2013
103	150	1	1	2013
4	150	1	1	2013
387	150	1	1	2013
130	150	1	1	2013
647	150	1	1	2013
46	150	1	1	2013
144	150	1	1	2013
89	150	1	1	2013
111	150	1	1	2013
22	150	1	1	2013
95	150	1	1	2013
544	150	1	1	2013
299	150	1	1	2013
240	150	1	1	2013
627	150	1	1	2013
76	150	1	1	2013
315	150	1	1	2013
526	150	1	1	2013
6	150	1	1	2013
302	150	1	1	2013
605	150	1	1	2013
325	150	1	1	2013
189	150	1	1	2013
258	150	1	1	2013
54	150	1	1	2013
648	150	1	1	2013
179	150	1	1	2013
214	150	1	1	2013
649	150	1	1	2013
457	150	1	1	2013
310	150	1	1	2013
61	150	1	1	2013
650	150	1	1	2013
379	150	1	1	2013
206	150	1	1	2013
651	150	1	1	2013
98	150	1	1	2013
174	150	1	1	2013
288	150	1	1	2013
165	150	1	1	2013
141	150	1	1	2013
279	150	1	1	2013
489	150	1	1	2013
113	150	1	1	2013
271	150	1	1	2013
652	150	1	1	2013
212	150	1	1	2013
58	150	1	1	2013
433	150	1	1	2013
